grouping_key,clube_id,nome,slug,apelido,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,RB,FC,GC,CA,CV,SG,DD,DP,GS,FS,PI,A,FT,FD,FF,G,I,PP
Palmeiras,275,Luan Garcia Teixeira,luan,Luan,3,7,6.4,6.43,0.84,2.7,18,0,11,0,4,0,7,0,0,0,11,66,0,0,0,4,0,2,0
Palmeiras,275,Fabricio do Nascimento Biato,fabricio,Fabrício,5,6,0,1.54,0,1.6,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0
Palmeiras,275,Emerson Raymundo Santos,emerson-santos,Emerson Santos,3,6,6,4.25,1.24,2.35,6,0,7,0,2,0,3,0,0,0,5,31,0,0,1,0,0,0,0
Palmeiras,275,Gustavo Henrique Furtado Scarpa,gustavo-scarpa,Gustavo Scarpa,4,7,2.4,6,-0.34,1.9,13,0,8,0,2,0,0,0,0,0,9,77,2,1,7,8,0,0,0
Palmeiras,275,Raphael Cavalcante Veiga,raphael-veiga,Raphael Veiga,4,7,14.2,11.47,0.78,6.1,15,0,16,0,1,0,0,0,0,0,23,86,1,0,6,11,8,1,0
Palmeiras,275,Ronielson da Silva Barbosa,rony,Rony,5,6,8.4,10.91,-0.86,3.49,16,0,31,0,2,0,0,0,0,0,25,67,0,0,10,12,4,8,0
Palmeiras,275,Luan Silva dos Santos,luan-silva,Luan Silva,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Gabriel Veron Fonseca de Souza,gabriel-veron,Gabriel Veron,5,7,0,5.81,0,3.13,13,0,14,0,1,0,0,0,0,0,12,41,1,0,2,3,3,2,0
Palmeiras,275,Jailson Marcelino dos Santos,jailson,Jailson,1,6,0,3.32,0,-0.4,4,0,0,0,1,0,1,2,0,5,0,26,0,0,0,0,0,0,0
Palmeiras,275,Renan Victor da Silva,renan,Renan,2,6,0,1.01,0,2.07,3,0,8,0,1,0,1,0,0,0,2,18,0,0,0,0,0,0,0
Palmeiras,275,Gabriel Silva Vieira,gabriel-silva,Gabriel Silva,4,6,1.6,0.91,0.12,0.12,7,0,5,0,1,0,0,0,0,0,1,7,0,0,0,5,0,1,0
Palmeiras,275,Vinicius Silvestre da Costa,vinicius-silvestre,Vinicius Silvestre,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Lucas Esteves de Souza,esteves,Esteves,2,6,0,1.4,0,-0.57,3,0,4,0,1,0,0,0,0,0,2,17,0,0,0,0,0,0,0
Palmeiras,275,Matías Nicolás Viña Susperreguy,vina,Viña,2,7,6.4,9.5,0.98,5.44,15,0,17,0,3,0,6,0,0,0,21,117,2,0,2,5,0,2,0
Palmeiras,275,Patrick de Paula Carreiro,patrick-de-paula,Patrick de Paula,4,5,0,7.17,0,4,17,0,22,0,1,0,0,0,0,0,21,90,1,1,8,11,2,0,0
Palmeiras,275,Wesley Ribeiro Silva,wesley,Wesley,5,5,0,6.73,0,4.59,13,0,16,0,2,0,0,0,0,0,22,49,2,2,9,11,2,4,0
Palmeiras,275,Gabriel Vinícius Menino,gabriel-menino,Gabriel Menino,4,7,10.1,7.29,1.16,3.36,18,0,24,0,5,0,0,0,0,0,37,137,4,0,5,12,0,4,0
Palmeiras,275,Ramon César Cirino,ramon-cesar,Ramon César,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Danilo dos Santos de Oliveira,danilo,Danilo,4,7,0,1.68,0,1.05,10,0,5,0,3,0,0,0,0,0,6,22,0,0,1,5,0,0,0
Palmeiras,275,Benjamín Kuscevic Jaramillo,kuscevic,Kuscevic,3,6,10,7.26,2.02,6,2,0,2,0,0,0,1,0,0,0,2,2,0,1,1,0,0,0,0
Palmeiras,275,Abel Fernando Moreira Ferreira,abel-ferreira,Abel Ferreira,6,7,9.97,13.65,1.72,5.43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Alan Pereira Empereur,alan-empereur,Alan Empereur,3,6,2.9,6.16,0.3,3.2,3,0,3,0,1,0,2,0,0,0,1,4,0,0,0,0,0,0,0
Palmeiras,275,Ramon Ricardo da Rocha,ramon,Ramon,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Marino Hinestroza Angulo,marino,Marino,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Breno Henrique Vasconcelos Lopes,breno-lopes,Breno Lopes,5,6,2,3.15,0.4,0.22,4,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0
Palmeiras,275,Jean Carlos Quiñónez Preciado,quinonez,Quiñonez,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Aníbal Gabriel Vega da Silva,anibal,Aníbal,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Pedro Acácio Monteiro da Silva,pedro-acacio,Pedro Acácio,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Carlos Eduardo Barbosa da Silva,carlos-eduardo,Carlos Eduardo,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Hugo Lorenzo Quintana Escobar,hugo-quintana,Hugo Quintana,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Adriano Reis Nantes Junior,juninho,Juninho,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Vanderlan Barbosa da Silva,vanderlan,Vanderlan,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Érick Alexander Pluas Vera,pluas,Pluas,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Victor Hugo Baptista Mafra,vitinho,Vitinho,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Leandro Matheus dos Anjos Conceição de Oliveira,leandro,Leandro,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Helderson Tavares Santos,helder,Helder,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Mateus Oliveira Mendes,mateus,Mateus,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmeiras,275,Marcelo José de Lima Filho,marcelinho,Marcelinho,5,6,0,1.36,0,2.7,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
Palmeiras,275,Mayke Rocha de Oliveira,mayke,Mayke,2,6,6.5,6.15,1.03,2.04,12,0,13,0,2,1,3,0,0,0,10,61,0,0,0,2,0,1,0
São Paulo,276,Luan Vinícius da Silva Santos ,luan,Luan,4,6,-0.7,3.34,-0.24,1.19,14,0,15,0,4,0,0,0,0,0,7,26,0,0,2,1,0,0,0
São Paulo,276,Walce da Silva Costa Filho,walce,Walce,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
São Paulo,276,Bruno Fabiano Alves,bruno-alves,Bruno Alves,3,6,1.5,8.03,-0.98,3.04,14,0,15,0,1,0,5,0,0,0,21,37,0,0,0,4,0,0,0
São Paulo,276,Fernando Diniz Silva,fernando-diniz,Fernando Diniz,6,6,1.85,9.49,-0.5,3.84,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
São Paulo,276,Tiago Luis Volpi,tiago-volpi,Tiago Volpi,1,6,1.5,12.94,-0.57,3.95,21,0,0,0,1,0,6,20,3,20,4,139,1,0,0,0,0,0,0
São Paulo,276,Rodrigo dos Santos de Freitas,rodrigo-freitas,Rodrigo Freitas,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
São Paulo,276,Paulo Henrique Pereira da Silva,paulinho-boia,Paulinho Bóia,5,6,0,4.79,0,3.1,9,0,8,0,0,0,0,0,0,0,18,22,0,2,4,6,0,3,0
São Paulo,276,Juan Francisco Torres Belén,juanfran,Juanfran,2,6,-0.4,5.95,-0.79,2.72,11,0,7,0,2,0,3,0,0,0,6,54,1,0,1,2,0,0,0
São Paulo,276,Igor Vinícius de Souza,igor-vinicius,Igor Vinícius,2,6,2.3,5.71,-0.53,2.45,15,0,30,0,4,0,4,0,0,0,11,84,2,0,4,6,0,0,0
São Paulo,276,Pablo Felipe Teixeira,pablo,Pablo,5,6,2.9,7.52,0.02,1.78,17,0,22,0,1,0,0,0,0,0,14,33,1,0,5,17,1,8,0
São Paulo,276,Anderson Hernanes de Carvalho Andrade Lima,hernanes,Hernanes,4,6,1,7.4,0.31,1.75,11,0,12,0,3,0,0,0,0,0,14,30,0,0,5,4,1,0,0
São Paulo,276,Brenner Souza da Silva,brenner,Brenner,5,6,2.1,6.36,0.17,4.86,17,0,14,0,3,0,0,0,0,0,26,30,1,1,10,14,6,5,0
São Paulo,276,Leonardo Pinheiro da Conceição,leo,Léo,2,6,0,3.72,0,1.49,14,0,9,0,2,0,2,0,0,0,13,69,1,0,0,1,0,0,0
São Paulo,276,Welington Damascena Santos,wellington,Wellington ,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
São Paulo,276,Vitor Frezarin Bueno,vitor-bueno,Vitor Bueno,4,6,1.1,7.27,0.17,2.45,18,0,6,0,2,0,0,0,0,0,20,67,1,0,8,9,2,2,0
São Paulo,276,Igor Silveira Gomes,igor-gomes,Igor Gomes,4,6,1.5,3.78,0.3,1.26,21,0,26,0,2,0,0,0,0,0,22,86,1,0,8,6,1,1,0
São Paulo,276,Antonio Javier Galeano Ferreira,galeano,Galeano,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
São Paulo,276,Igor Matheus Liziero Pereira ,liziero,Liziero,4,5,0,4.4,0,1.02,5,0,7,0,1,0,0,0,0,0,4,44,0,0,2,2,0,0,0
São Paulo,276,Danilo das Neves Pinheiro,tche-tche,Tchê Tchê,4,6,-0.3,7.26,-0.05,2,19,0,13,0,2,0,0,0,0,0,22,61,0,0,6,8,1,0,0
São Paulo,276,Lucas Estella Perri,lucas-perri,Lucas Perri,1,5,0,1.1,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
São Paulo,276,Dênis de Oliveira Aguiar Júnior,junior,Júnior,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
São Paulo,276,Santiago Tréllez Vivero,trellez,Tréllez,5,6,0,2.82,0,0.25,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0
São Paulo,276,Diego Henrique Costa Barbosa,diego,Diego,3,6,0,3.8,0,2.58,14,0,29,0,2,0,4,0,0,0,14,62,0,0,3,4,0,0,0
São Paulo,276,Thiago Couto Wenceslau,thiago-couto,Thiago Couto,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
São Paulo,276,Gonzalo Rodrigo Carneiro Méndez,gonzalo-carneiro,Gonzalo Carneiro,5,6,0,3.01,0,1.93,3,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
São Paulo,276,Luciano da Rocha Neves,luciano,Luciano,5,6,1.8,9.74,-1.59,6.48,19,0,23,0,3,0,0,0,0,0,32,88,1,1,5,11,11,5,0
São Paulo,276,Gabriel Davi Gomes Sara,gabriel-sara,Gabriel Sara,4,6,4.9,5,0.39,2.96,20,0,23,0,5,0,0,0,0,0,23,125,1,0,6,18,4,4,0
São Paulo,276,Patryck Lanza dos Reis,patryck,Patryck,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
São Paulo,276,Daniel Alves da Silva,daniel-alves,Daniel Alves,4,6,-2.9,9.9,-1.48,1.52,15,0,38,0,7,0,0,0,0,0,26,179,2,0,4,15,1,2,0
São Paulo,276,Reinaldo Manoel da Silva,reinaldo,Reinaldo,2,6,2.3,13.79,-0.56,5,19,0,24,0,3,0,6,0,0,0,18,247,3,0,10,7,4,0,0
São Paulo,276,Joao Robin Rojas Mendoza,joao-rojas,Joao Rojas,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
São Paulo,276,Jonas Gabriel da Silva Nunes,toro,Toró,5,6,0,3.33,0,1.54,5,0,0,0,0,0,0,0,0,0,1,4,1,0,0,2,0,0,0
São Paulo,276,Rodrigo Nestor Bertalia,rodrigo-nestor,Rodrigo Nestor,4,6,0,1.79,0,0.43,3,0,2,0,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0
São Paulo,276,Robert Abel Arboleda Escobar,arboleda,Arboleda,3,6,1.7,8.75,-0.11,3.43,8,0,8,0,2,0,3,0,0,0,3,24,0,0,4,2,1,0,0
Santos,277,Lucas Veríssimo da Silva,lucas-verissimo,Lucas Veríssimo,3,6,0,7.4,0,2.2,15,0,23,0,6,0,2,0,0,0,7,90,1,0,4,4,1,2,0
Santos,277,Vladimir Orlando Cardoso de Araújo Filho,vladimir,Vladimir,1,6,0,6.43,0,2.93,3,0,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0
Santos,277,Mário Sérgio Santos Costa,marinho,Marinho,5,2,0,26.03,0,10.6,20,0,28,0,4,0,0,0,0,0,95,115,6,1,17,25,14,17,0
Santos,277,Yeferson Julio Soteldo Martínez,soteldo,Soteldo,5,6,0,6.32,0,3.07,16,0,11,0,6,0,0,0,0,0,30,118,3,0,7,13,3,3,0
Santos,277,Marcos Rogério Ricci Lopes,para,Pará,2,6,0,7.23,0,2.03,19,0,28,0,3,0,4,0,0,0,20,126,0,0,2,10,0,2,0
Santos,277,Felipe Jonatan Rocha Andrade,felipe-jonatan,Felipe Jonatan,2,7,0.9,11.53,-0.3,4.21,23,0,26,0,5,0,4,0,0,0,25,189,1,0,3,13,2,1,0
Santos,277,Alison Lopes Ferreira,alison,Alison,4,7,1.4,7.79,-0.38,1.46,12,0,18,0,2,2,0,0,0,0,16,53,1,0,0,1,0,0,0
Santos,277,Jonathan Copete Valencia,copete,Copete,5,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,277,Jean Mota Oliveira de Sousa,jean-mota,Jean Mota,4,2,3.7,4.36,0.65,1.68,17,0,21,0,1,0,0,0,0,0,16,65,1,1,6,8,0,0,0
Santos,277,Madson Ferreira dos Santos,madson,Madson,2,7,6.5,6.89,1.22,3.74,18,0,6,0,2,0,2,0,0,0,12,124,4,1,4,0,4,2,0
Santos,277,Luiz Felipe do Nascimento dos Santos,luiz-felipe,Luiz Felipe,3,7,0.4,3.57,-0.03,1.57,7,0,4,0,0,0,1,0,0,0,3,25,0,0,0,0,0,0,0
Santos,277,Luan Peres Petroni,luan-peres,Luan Peres ,3,3,0,6.18,0,2.14,21,0,7,0,2,1,4,0,0,0,20,112,1,0,1,3,0,0,0
Santos,277,Raniel Santana de Vasconcelos,raniel,Raniel,5,5,0,5.16,0,2.95,4,0,7,0,0,0,0,0,0,0,11,7,0,0,2,2,0,3,0
Santos,277,Jobson Souza Santos,jobson,Jobson,4,6,0,3.4,0,1.41,17,0,32,0,6,0,0,0,0,0,15,101,1,0,1,3,1,2,0
Santos,277,Diego Cristiano Evaristo,diego-pituca,Diego Pituca,4,7,0,8.33,0,2.43,22,0,29,0,3,0,0,0,0,0,31,101,0,0,4,6,1,2,0
Santos,277,John Victor Maciel Furtado,john-victor,John Victor,1,7,0,1.21,0,3.3,4,0,0,0,0,0,1,5,0,5,3,33,0,0,0,0,0,0,0
Santos,277,Arthur Gomes Lourenço,arthur-gomes,Arthur Gomes,5,6,0,3.83,0,1.17,14,0,16,0,1,1,0,0,0,0,12,61,0,0,8,3,1,1,0
Santos,277,João Paulo Silva Martins,joao-paulo,João Paulo,1,6,-9.3,5.56,-1.63,3.03,19,0,1,0,2,0,3,27,0,25,2,120,0,0,0,0,0,0,0
Santos,277,Kaio Jorge Pinto Ramos,kaio-jorge,Kaio Jorge,5,7,0,5.18,0,1.66,20,0,31,0,4,0,0,0,0,0,26,44,1,1,2,12,2,2,0
Santos,277,Renyer Luan de Oliveira Damasceno,renyer,Renyer,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,277,Tailson Pinto Gonçalves,tailson,Tailson,5,6,0.7,2.18,0.2,0.56,10,0,7,0,0,0,0,0,0,0,7,17,0,0,1,0,0,0,0
Santos,277,Sandry Roberto Santos Goes,sandry,Sandry,4,7,4.8,2.29,0.38,0.66,7,0,11,0,4,0,0,0,0,0,5,14,0,0,0,0,0,0,0
Santos,277,Fernando Pileggi,fernando,Fernando,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,277,Matheus Purcelo Blecha de Moraes,matheus-moraes,Matheus Moraes,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,277,Wagner Leonardo Calvelo de Souza,wagner-leonardo,Wagner Leonardo,3,6,-0.1,2.11,-0.13,2.33,9,0,1,0,0,0,1,0,0,0,4,17,0,0,1,0,0,0,0
Santos,277,Marcos Leonardo Santos Almeida,marcos-leonardo,Marcos Leonardo,5,6,-1.1,0.79,-0.36,0.68,11,0,14,0,2,0,0,0,0,0,14,5,0,0,1,1,1,0,0
Santos,277,Alex de Oliveira Nascimento,alex,Alex,3,2,0.1,2.07,-0.19,1.88,7,0,3,0,1,0,2,0,0,0,6,23,0,0,0,0,0,0,0
Santos,277,Ivonei Júnior da Silva Rabelo,ivonei,Ivonei,4,6,0,1.02,0,1.44,7,0,4,0,1,0,0,0,0,0,1,12,0,0,1,2,1,0,0
Santos,277,Alexi Stival,cuca,Cuca,6,7,2.12,10.83,-0.3,3.56,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,277,Lucas Braga Ribeiro,lucas-braga,Lucas Braga,5,7,3.3,3.38,0.59,1.71,19,0,27,0,3,0,0,0,0,0,31,56,1,0,5,4,1,2,0
Santos,277,Carlos Andrés Sánchez Arcosa,carlos-sanchez,Carlos Sánchez,4,5,0,5.65,0,1.66,12,0,11,0,1,0,0,0,0,0,18,98,1,0,6,7,0,1,1
Santos,277,Derick Fernando da Silva,derick,Derick ,3,6,0,0.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,277,Lucas Lourenço Andrade,lucas-lourenco,Lucas Lourenço,4,6,0.8,2.27,0.32,0.63,11,0,10,0,2,0,0,0,0,0,10,20,0,0,1,2,0,0,0
Santos,277,Kevin Malthus de Sousa Ribeiro,kevin-malthus,Kevin Malthus,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,277,Paulo Mazoti Azevedo,paulo-mazoti,Paulo Mazoti,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,277,Laércio Soldá,laercio,Laércio,3,2,0,2.13,0,0.58,6,0,8,0,0,0,0,0,0,0,1,16,0,0,0,2,0,0,0
Santos,277,Andrey Rafael Quintino dos Santos,andrey-quintino,Andrey Quintino,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,277,Vinícius Balieiro Lourenço de Carvalho,vinicius-balieiro,Vinícius Balieiro,4,6,0,5.42,0,4.8,3,0,6,0,0,0,0,0,0,0,6,6,1,0,0,0,0,0,0
Santos,277,Bruno Henrique Marques Torres,bruninho,Bruninho,5,6,7.4,4.63,1.53,6.27,3,0,3,0,0,0,0,0,0,0,3,2,0,0,0,0,2,2,0
Santos,277,Gabriel Cordeiro Pirani,gabriel-pirani,Gabriel Pirani,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,277,Antonio Mikael Rodrigues Brito,mikael-doka,Mikael Doka,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,277,Brayan Diogo Ijorski Kruger,brayan,Brayan,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santos,277,Ângelo Gabriel Borges Damaceno,angelo,Ângelo,5,6,-0.1,0.81,-0.17,0.2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Santos,277,Guilherme Nunes da Silva,guilherme-nunes,Guilherme Nunes,4,6,3.9,2.49,0.49,3.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bragantino,280,Hélio Júnio Nunes de Castro,helinho,Helinho,5,5,0,3.2,0,1.14,5,0,6,0,2,0,0,0,0,0,2,15,1,0,1,0,0,0,0
Bragantino,280,Raul Lô Gonçalves,raul,Raul,4,7,3.6,8.67,0.01,5,16,0,29,0,0,0,0,0,0,0,42,95,1,0,1,3,1,1,0
Bragantino,280,Luis Phelipe de Souza Figueiredo,luis-phelipe,Luis Phelipe,5,6,0,5.07,0,2.12,11,0,5,0,1,0,0,0,0,0,12,14,1,0,1,0,1,0,0
Bragantino,280,Leandro Henrique do Nascimento,leandrinho,Leandrinho,5,6,0,2.25,0,0.9,6,0,2,0,0,0,0,0,0,0,6,10,0,0,0,3,0,0,0
Bragantino,280,Chrigor Flores Moraes,chrigor,Chrigor,5,6,0,1.58,0,0.3,3,0,3,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0
Bragantino,280,Victor Hugo Zorzenoni,victor-zorzenoni,Victor Zorzenoni,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bragantino,280,Weverson Moreira da Costa,weverson,Weverson,2,2,0,1,0,0.17,13,0,9,0,1,1,1,0,0,0,1,58,0,0,1,1,0,2,0
Bragantino,280,Lucas Evangelista Santana de Oliveira,lucas-evangelista,Lucas Evangelista,4,6,1,5.01,-0.08,3.62,15,0,25,0,5,0,0,0,0,0,34,50,1,1,7,8,2,0,0
Bragantino,280,Jan Carlos Hurtado Anchico,hurtado,Hurtado,5,6,0,1.72,0,0.48,12,0,12,0,1,0,0,0,0,0,2,8,0,0,1,3,1,0,0
Bragantino,280,César Rafael Haydar Villarreal,haydar,Haydar,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bragantino,280,Eric dos Santos Rodrigues,ramires,Ramires,4,2,0,4.15,0,-0.43,3,0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,2,0
Bragantino,280,Maurício Nogueira Barbieri,mauricio-barbieri,Maurício Barbieri,6,7,3.38,7.66,0.01,3.36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bragantino,280,Ligger Moreira Malaquias,ligger,Ligger,3,7,-1.9,3.88,-0.81,2.6,18,0,25,0,1,0,5,0,0,0,11,47,1,0,1,4,0,0,0
Bragantino,280,Uillian Correia Granemann,uillian-correia,Uillian Correia,4,6,0,2.21,0,-0.67,7,0,8,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0
Bragantino,280,Alex Alves de Lima,alex-alves,Alex Alves,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bragantino,280,Edimar Curitiba Fraga,edimar,Edimar,2,2,0,4.57,0,1.78,18,0,26,0,4,0,4,0,0,0,10,164,0,0,2,13,0,1,0
Bragantino,280,Andrew Erik Feitosa,morato,Morato,5,6,-0.1,2.15,-0.06,0.25,15,0,16,0,1,1,0,0,0,0,11,61,0,0,4,8,0,2,0
Bragantino,280,Ricardo Ryller Ribeiro Lino Silva,ricardo-ryller,Ricardo Ryller,4,2,0,3.98,-0.88,1.86,19,0,52,0,8,0,0,0,0,0,22,63,1,0,3,10,1,0,0
Bragantino,280,Aderlan de Lima Silva,aderlan,Aderlan,2,7,1,8.78,-0.86,2.72,22,0,49,0,2,0,5,0,0,0,22,229,0,0,3,8,0,1,0
Bragantino,280,Fabrício Bruno Soares de Faria,fabricio-bruno,Fabrício Bruno,3,6,0,0.86,0,-0.34,5,0,5,0,1,1,0,0,0,0,2,12,0,0,0,0,0,0,0
